cohort,delay_s,environment_id,eta_multiplier,fault_offset_s,fixture_status,fleet_n,group,handoff_s,llm_model,load_ratio,margin_s,method,mode,pair_id,planned_cell_id,proposer,reasoning_effort,reusable_anchor_cell_id,runtime_signature,scenario,seed,status,timeout_s,within_block_order
exploratory,30,c96371ed51f9d98d2f82,,,not_materialized,8,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,75c216f496a5fab96039,R4_SCALE-df305f7c6513c509,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,f34e8db2e9100eb158e1,,,not_materialized,8,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,726769e2282a02579a24,R4_SCALE-4c8581d2184620ed,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,f3223884831408a9757b,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,f91710c9f8067fe79f23,R4_SCALE-60e0c16f7cb224a3,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,4c66e3c6c7d5778dc17b,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,a8e9ce01e28ea0822094,R4_SCALE-7d440dfea65a11ed,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,03225a932634ec541201,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,506bd02c7d13a74905fc,R4_SCALE-9c5407958cb11bfc,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,987ff7195fd9511dc0a6,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,148a5bfc099967cec350,R4_SCALE-1e3bd5e65c85d160,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,c881af52423838849932,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,10bf1b95ac16610a30e9,R4_SCALE-33488687dde8a92c,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,28a9d32e91d984a742c8,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,276e9f6befa279e8a719,R4_SCALE-e993a34a35921aea,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,f8d72034986ad75ceaec,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,699fbd0b9ee5d27037ad,R4_SCALE-9bb67de2f5c399de,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,b22ef1ab557c3e62a7ee,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,695c4900a40bdda50b9f,R4_SCALE-c4a07050407fc961,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,c96371ed51f9d98d2f82,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,75c216f496a5fab96039,R4_SCALE-8d062d2c998033ec,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,f34e8db2e9100eb158e1,,,not_materialized,8,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,726769e2282a02579a24,R4_SCALE-4e9b0aaf5802355c,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,3c1b6684c0747734625f,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,c6c7d91f6b7ae19e02c9,R4_SCALE-acb75904cd6e14b4,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,bfdc419eba000133f369,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,803cd1f5962aa8129b9b,R4_SCALE-420143a3646b87cc,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,f5ec030f8df876f40806,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,32d46998cdaccb4fa25d,R4_SCALE-3fd73b093175903e,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,545bc2929625fa940484,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,acdcdc6c65aed6846476,R4_SCALE-2f7309d0bc7ba257,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,fc8702089fef4b0f6a45,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,eb7b4aaae1df266c2e0b,R4_SCALE-2660b279a165ef92,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,6de702b1d48ac63b70b4,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,9ca39be1de26a96165d8,R4_SCALE-efcb539026b59331,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,1ff6a6f5e165e2355ec4,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,7fa85461648ebc6bb465,R4_SCALE-67bacfab038b227e,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,a6ca80daba6f5747620f,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,6089c783a3075425cbd0,R4_SCALE-b82b1dbfb79e5875,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,58ee728efa334311311e,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,e280ad4b54094c8842ff,R4_SCALE-e0e4e05b7f829c0b,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,c4c9033d23d2cf08b70b,,,not_materialized,16,R4_SCALE,,,0.5,,X_LST,ASYNC_EMULATED,8860c4cbdfd97e61e58d,R4_SCALE-da0a97cd1b20629d,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,3c1b6684c0747734625f,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,c6c7d91f6b7ae19e02c9,R4_SCALE-ac587951f7de5cc2,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,bfdc419eba000133f369,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,803cd1f5962aa8129b9b,R4_SCALE-39b01fcbac63ea0f,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,f5ec030f8df876f40806,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,32d46998cdaccb4fa25d,R4_SCALE-776a227f53a2035c,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,545bc2929625fa940484,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,acdcdc6c65aed6846476,R4_SCALE-c18e5b7be93ccf5b,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,fc8702089fef4b0f6a45,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,eb7b4aaae1df266c2e0b,R4_SCALE-3dde8a212b6b35f3,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,6de702b1d48ac63b70b4,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,9ca39be1de26a96165d8,R4_SCALE-4af7d44c83306285,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,1ff6a6f5e165e2355ec4,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,7fa85461648ebc6bb465,R4_SCALE-40d5714c051bb663,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,a6ca80daba6f5747620f,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,6089c783a3075425cbd0,R4_SCALE-5c4a06bbec7593f6,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,58ee728efa334311311e,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,e280ad4b54094c8842ff,R4_SCALE-819f18b84239e8d5,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,c4c9033d23d2cf08b70b,,,not_materialized,16,R4_SCALE,,,0.5,,X_FULL,ASYNC_EMULATED,8860c4cbdfd97e61e58d,R4_SCALE-2c55db4237472f0b,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,de06a37314f679573042,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,bfa6f74d6f7b96a7b7dd,R4_SCALE-665d52ef694509c0,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,d3cf73ccff41a29f7929,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,667edd3ad227e3d2eb22,R4_SCALE-a28861894d14c22b,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,398bb3ef42428848a27b,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,2b9692d697e799f82525,R4_SCALE-94f07eb65c9b9fb1,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,85445731da6e032803ee,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,fe272fcbfd0c05033880,R4_SCALE-d04d0dad57195341,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,428669c1db46514aaf19,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,1434d50aa229e2d29ed9,R4_SCALE-1e1b6ab4e6d55539,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,52a6a02f2706236cba81,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,18d3104ba138ec5e0ce8,R4_SCALE-e639a77e6932628d,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,89af464840bfa61fdc74,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,bbbf94e117ac1d9b977d,R4_SCALE-6dd02aebb980c9d2,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,7bdd5c57334454e60167,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,0bd609884e8fef894b33,R4_SCALE-be83ec2d26dc0b1e,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,bcf396c2a4de47ee2cfc,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,7c193aaf59ce5db33cbe,R4_SCALE-d8cb46b098456162,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,8bdd66701a929d117c8c,,,not_materialized,16,R4_SCALE,,,1.0,,X_LST,ASYNC_EMULATED,d08dd9382ff8f8c0ba74,R4_SCALE-509bc92dd9745b2d,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,de06a37314f679573042,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,bfa6f74d6f7b96a7b7dd,R4_SCALE-d14051df0180cd94,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,d3cf73ccff41a29f7929,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,667edd3ad227e3d2eb22,R4_SCALE-8a3018126a778f62,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,398bb3ef42428848a27b,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,2b9692d697e799f82525,R4_SCALE-2d2d4cde9134ca30,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,85445731da6e032803ee,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,fe272fcbfd0c05033880,R4_SCALE-fcb0a514f0b7a31f,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,428669c1db46514aaf19,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,1434d50aa229e2d29ed9,R4_SCALE-8833e14432a1fb9f,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,52a6a02f2706236cba81,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,18d3104ba138ec5e0ce8,R4_SCALE-980a6ea0d2f7d28c,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,89af464840bfa61fdc74,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,bbbf94e117ac1d9b977d,R4_SCALE-ed2e4fe7b3e3c4e3,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,7bdd5c57334454e60167,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,0bd609884e8fef894b33,R4_SCALE-4b9787709d41dc68,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,bcf396c2a4de47ee2cfc,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,7c193aaf59ce5db33cbe,R4_SCALE-0a387afa2b9902ad,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,8bdd66701a929d117c8c,,,not_materialized,16,R4_SCALE,,,1.0,,X_FULL,ASYNC_EMULATED,d08dd9382ff8f8c0ba74,R4_SCALE-3c58c625d0916618,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,af390ebf48f3d0d6ab01,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,205c474ec7d0ebf79d20,R4_SCALE-f389b5c8d8c5f644,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,dbe599e88179241bdd24,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,1cb31187ac33330b527f,R4_SCALE-8bead2114a0ccae5,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,b976d379db8981b40d49,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,b686ab2b24bfb2d0d8e3,R4_SCALE-b8236dd06d18be80,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,83f69173b69ea7ba1149,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,73c69947245471125b62,R4_SCALE-425ce01d1af8a9c4,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,d202db3ff940eb9b878e,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,8f57f5c25652b2387a49,R4_SCALE-9c76cbd4d7720a24,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,727f1d6b09f8048edd4f,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,72855c849b658309195e,R4_SCALE-4b5d8de60058dacd,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,c08a5812919375d9c30d,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,26602d4b98cad3986e03,R4_SCALE-e85c8aedde9f6a4a,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,311c3fb36ae5fcae1a06,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,e121626d97b28273f372,R4_SCALE-6069fb04e67d61c9,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,17817afbd352314de918,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,054f1f49128a1a6dfb05,R4_SCALE-00e5258fa2ef9633,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,3d96e62ffbe4783ca738,,,not_materialized,16,R4_SCALE,,,2.0,,X_LST,ASYNC_EMULATED,8ad4caec1cbf7e5f7827,R4_SCALE-d0fe6326594c139a,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
exploratory,30,af390ebf48f3d0d6ab01,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,205c474ec7d0ebf79d20,R4_SCALE-8b391ff977e3bd0b,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271001,planned_not_executed,,
exploratory,30,dbe599e88179241bdd24,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,1cb31187ac33330b527f,R4_SCALE-88cab0cb94b09f67,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271002,planned_not_executed,,
exploratory,30,b976d379db8981b40d49,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,b686ab2b24bfb2d0d8e3,R4_SCALE-52c2aa0af94cdd11,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271003,planned_not_executed,,
exploratory,30,83f69173b69ea7ba1149,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,73c69947245471125b62,R4_SCALE-327dad2aec5dee76,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271004,planned_not_executed,,
exploratory,30,d202db3ff940eb9b878e,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,8f57f5c25652b2387a49,R4_SCALE-e752098236498496,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271005,planned_not_executed,,
exploratory,30,727f1d6b09f8048edd4f,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,72855c849b658309195e,R4_SCALE-f15a0f2c69bad885,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271006,planned_not_executed,,
exploratory,30,c08a5812919375d9c30d,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,26602d4b98cad3986e03,R4_SCALE-ea0452e5b052ef17,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271007,planned_not_executed,,
exploratory,30,311c3fb36ae5fcae1a06,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,e121626d97b28273f372,R4_SCALE-b7ecfa477598267e,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271008,planned_not_executed,,
exploratory,30,17817afbd352314de918,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,054f1f49128a1a6dfb05,R4_SCALE-7c13c9d087228d0f,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271009,planned_not_executed,,
exploratory,30,3d96e62ffbe4783ca738,,,not_materialized,16,R4_SCALE,,,2.0,,X_FULL,ASYNC_EMULATED,8ad4caec1cbf7e5f7827,R4_SCALE-6c4cacfd0e2834ec,SCRIPTED_V1,,,pending_implementation_and_freeze,SCALE_C,20271010,planned_not_executed,,
primary,,26129136c839580a2b47,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,ee4df9b10943970acfef,R2_B2-38f4bcfd912ba355,B2_FAST,,,pending_implementation_and_freeze,S0,20271001,planned_not_executed,,
primary,,c4dab9c974c8d704a8da,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,0e4b17fca77819668bb3,R2_B2-0d488e0afe1cf786,B2_FAST,,,pending_implementation_and_freeze,S0,20271002,planned_not_executed,,
primary,,6b4f137f0fed288b4b09,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,f146f4e04c6c2e02c1a3,R2_B2-87306e0e56b8a7bd,B2_FAST,,,pending_implementation_and_freeze,S0,20271003,planned_not_executed,,
primary,,4023e7620ead01c0e674,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,588d182661db012d06e0,R2_B2-d579e92b22b70039,B2_FAST,,,pending_implementation_and_freeze,S0,20271004,planned_not_executed,,
primary,,597c297810d6182b9b0c,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,fae135449d985f40b426,R2_B2-36764a8cf6b69f89,B2_FAST,,,pending_implementation_and_freeze,S0,20271005,planned_not_executed,,
primary,,e0c1b38b195ee25145b1,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,1e124948fba23df86a40,R2_B2-3c2c35bc14fd9595,B2_FAST,,,pending_implementation_and_freeze,S0,20271006,planned_not_executed,,
primary,,716838019b5a0fe932e9,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,e0cea01f502ef85546ad,R2_B2-423cdc45cca04021,B2_FAST,,,pending_implementation_and_freeze,S0,20271007,planned_not_executed,,
primary,,c67b622485e1804c3fe5,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,6f5f6aecf1021d805cb5,R2_B2-d7c4db45f9cdb789,B2_FAST,,,pending_implementation_and_freeze,S0,20271008,planned_not_executed,,
primary,,09c83bebaecd1a444559,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,a7f49137e836602ca81b,R2_B2-871d76f678192025,B2_FAST,,,pending_implementation_and_freeze,S0,20271009,planned_not_executed,,
primary,,383547f34edf290d03b1,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,cb3293db148fa9404372,R2_B2-5fd208fc73cb713d,B2_FAST,,,pending_implementation_and_freeze,S0,20271010,planned_not_executed,,
primary,,a2ebeb81b68994ed0761,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,7f049e57c674e531de21,R2_B2-1da603de67d4ba33,B2_FAST,,,pending_implementation_and_freeze,S0,20271011,planned_not_executed,,
primary,,3699bf88cc75c92c52a9,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,74fcec774a6811908788,R2_B2-f29e63936392cc15,B2_FAST,,,pending_implementation_and_freeze,S0,20271012,planned_not_executed,,
primary,,40577065736ecaa1e8a9,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,4b162affc4ed3af8de39,R2_B2-c7c19b13a5dd73ae,B2_FAST,,,pending_implementation_and_freeze,S0,20271013,planned_not_executed,,
primary,,282800395bf7fee64633,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,1ebaf91df7d1beec1d1c,R2_B2-745d0c01c0b2fff1,B2_FAST,,,pending_implementation_and_freeze,S0,20271014,planned_not_executed,,
primary,,b7260bd5ae64b959bab1,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,312928a6c0bc9b1345da,R2_B2-c867002e34a4c7f6,B2_FAST,,,pending_implementation_and_freeze,S0,20271015,planned_not_executed,,
primary,,2f153a65e62b5b7f139e,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,d5cc8970b351ab1a451d,R2_B2-3424bc0acfd5e1aa,B2_FAST,,,pending_implementation_and_freeze,S0,20271016,planned_not_executed,,
primary,,f6f9fa45a73ffc0a06e7,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,9922d431123c1ec62d09,R2_B2-a6994634bdc7606f,B2_FAST,,,pending_implementation_and_freeze,S0,20271017,planned_not_executed,,
primary,,b3c7dcb72d1d31af4e28,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,4d7e457dbe23f557606d,R2_B2-4bc9ea9fad73b09d,B2_FAST,,,pending_implementation_and_freeze,S0,20271018,planned_not_executed,,
primary,,973d6b10ed9a79c5ffc5,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,1d15e2a10a8d6a362962,R2_B2-5a639e5020a58bde,B2_FAST,,,pending_implementation_and_freeze,S0,20271019,planned_not_executed,,
primary,,4c7b282b288e9462b015,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,6a0b469b9006e443f3e3,R2_B2-34967d908c2a2372,B2_FAST,,,pending_implementation_and_freeze,S0,20271020,planned_not_executed,,
primary,,8a9c7dc2e1de971b1da0,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,e0bac1b1bab60ab898ec,R2_B2-700b46bc4bd82199,B2_FAST,,,pending_implementation_and_freeze,S1,20271001,planned_not_executed,,
primary,,8ac60f8537a3cb6aed9a,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,40371b1a5e6e477d45a1,R2_B2-719c84c825e4aafe,B2_FAST,,,pending_implementation_and_freeze,S1,20271002,planned_not_executed,,
primary,,bc65598039647d3a6a45,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,68f5ff2b929770c6e251,R2_B2-c7ffd79234728869,B2_FAST,,,pending_implementation_and_freeze,S1,20271003,planned_not_executed,,
primary,,d217ee6c2b9a9436b504,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,965ff713abb3fee4e7b0,R2_B2-de0463fc13385582,B2_FAST,,,pending_implementation_and_freeze,S1,20271004,planned_not_executed,,
primary,,4aeffcdb7bb8501b5c38,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,7533a268c32a7eec5488,R2_B2-7b527d7586b32070,B2_FAST,,,pending_implementation_and_freeze,S1,20271005,planned_not_executed,,
primary,,6ce156a0345429333250,,,not_materialized,,R2_B2,,,,,B2_FAST,FAST_NATIVE_COMPUTE,41d80a97d57850c5d4d1,R2_B2-74151418b6d659ca,B2_FAST,,,pending_implementation_and_freeze,S1,20271006,planned_not_executed,,
