cohort,delay_s,environment_id,environment_identity_status,eta_multiplier,fault_offset_s,fixture_status,fixture_version,fleet_n,group,handoff_s,llm_model,load_ratio,margin_s,method,mode,network_sha256,pair_id,planned_cell_id,proposer,reasoning_effort,reusable_anchor_cell_id,runtime_signature,scenario,scenario_family,seed,site_id,status,timeout_s,within_block_order
optional,30,7278c353ac219f3a15d1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,dd02ddf945811d0a89cc,R3_PREDICTION_ABLATION-d0c938955fd456c0,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271006,B,planned_not_executed,,
optional,30,8f75f2ed64db08acbaf8,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,1326c4e7c12b5e800496,R3_PREDICTION_ABLATION-8c79a68bab5a5b9e,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271007,B,planned_not_executed,,
optional,30,261c5b98609dffd0af02,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,1fe0539ba66c7bbf90bf,R3_PREDICTION_ABLATION-a2281e2efe843bc9,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271008,B,planned_not_executed,,
optional,30,3d19a41b71788dcf1499,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,2f29ee7c1fc1713157ac,R3_PREDICTION_ABLATION-1cfc9bf1ed0af91d,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271009,B,planned_not_executed,,
optional,30,4a810050907c805b2c73,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,28d1319913f163786c93,R3_PREDICTION_ABLATION-70e3e523e9c4c1c7,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271010,B,planned_not_executed,,
optional,30,1f11668a6663a3cd868a,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,5418f0711b5c30388f0a,R3_PREDICTION_ABLATION-88ca6fb613e04185,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271011,B,planned_not_executed,,
optional,30,3cf28ea64bcf49cf67c9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,cf3bb734bc1273fe53b7,R3_PREDICTION_ABLATION-31b88ab32faad545,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271012,B,planned_not_executed,,
optional,30,910f38452bfc8934e168,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,062d4f71144854700ab3,R3_PREDICTION_ABLATION-2b9b5cd7ec1a9459,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271013,B,planned_not_executed,,
optional,30,067dd507d97f31dd9eed,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c0435f8c6a5bfa087510,R3_PREDICTION_ABLATION-6ec937320b61fe94,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271014,B,planned_not_executed,,
optional,30,ae7b1ebc0bc4d3ba5c73,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,5763ae1ed70cf3d4e9c5,R3_PREDICTION_ABLATION-325c5415ae46dd69,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271015,B,planned_not_executed,,
optional,30,24e1bd6d127137ab58a9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,8d9717c18b8dfc1bdc12,R3_PREDICTION_ABLATION-79eb4db9dd8403bf,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271016,B,planned_not_executed,,
optional,30,f6e5f8902b431cd02b77,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,1524214d3c193b0331ef,R3_PREDICTION_ABLATION-726200ad4a169d2e,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271017,B,planned_not_executed,,
optional,30,900da2ef94c845894cbd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,ecd62dc5939adcf20714,R3_PREDICTION_ABLATION-6521c841fbe64d71,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271018,B,planned_not_executed,,
optional,30,18900140590faafa9105,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c42b9510bfa1938ffa4f,R3_PREDICTION_ABLATION-989861ecc1a5268c,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271019,B,planned_not_executed,,
optional,30,9ab3a4ae1353ba266601,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,fcf7376f30fa047196b7,R3_PREDICTION_ABLATION-c8b86a2cf354fc5a,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271020,B,planned_not_executed,,
optional,30,dbe80c2bbdb98d97ea91,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,3833480663d2ee9311bd,R3_PREDICTION_ABLATION-521e8cba410e7df5,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271001,B,planned_not_executed,,
optional,30,97f6c15f9340e73be07e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c3397fd556f0cf69c55c,R3_PREDICTION_ABLATION-dc74209ec5e4a761,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271002,B,planned_not_executed,,
optional,30,9c3c41680322ac09a3ca,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,01c945d3a12aff7b3d52,R3_PREDICTION_ABLATION-dddc7624e63f03d0,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271003,B,planned_not_executed,,
optional,30,ca0a4131b4a31f286a27,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,47dfe69d68fa60fb2467,R3_PREDICTION_ABLATION-75fa4e9705d5a352,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271004,B,planned_not_executed,,
optional,30,72e9e2866b2edad5f5e3,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,a63f3394e13bf2f1d50c,R3_PREDICTION_ABLATION-c8e5a8ef5cf37974,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271005,B,planned_not_executed,,
optional,30,7278c353ac219f3a15d1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,dd02ddf945811d0a89cc,R3_PREDICTION_ABLATION-826e29a51dd8d86e,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271006,B,planned_not_executed,,
optional,30,8f75f2ed64db08acbaf8,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,1326c4e7c12b5e800496,R3_PREDICTION_ABLATION-403d29f8b244287a,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271007,B,planned_not_executed,,
optional,30,261c5b98609dffd0af02,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,1fe0539ba66c7bbf90bf,R3_PREDICTION_ABLATION-b13b4a267aa02932,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271008,B,planned_not_executed,,
optional,30,3d19a41b71788dcf1499,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,2f29ee7c1fc1713157ac,R3_PREDICTION_ABLATION-ce32ebc9e6d93aa5,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271009,B,planned_not_executed,,
optional,30,4a810050907c805b2c73,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,28d1319913f163786c93,R3_PREDICTION_ABLATION-3efe331a43b6370a,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271010,B,planned_not_executed,,
optional,30,1f11668a6663a3cd868a,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,5418f0711b5c30388f0a,R3_PREDICTION_ABLATION-caf7b376fc0d79d4,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271011,B,planned_not_executed,,
optional,30,3cf28ea64bcf49cf67c9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,cf3bb734bc1273fe53b7,R3_PREDICTION_ABLATION-67308c15ff89ab06,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271012,B,planned_not_executed,,
optional,30,910f38452bfc8934e168,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,062d4f71144854700ab3,R3_PREDICTION_ABLATION-641b893ff7e3db14,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271013,B,planned_not_executed,,
optional,30,067dd507d97f31dd9eed,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c0435f8c6a5bfa087510,R3_PREDICTION_ABLATION-8cdc5be088f524d5,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271014,B,planned_not_executed,,
optional,30,ae7b1ebc0bc4d3ba5c73,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,5763ae1ed70cf3d4e9c5,R3_PREDICTION_ABLATION-ef6966f898b28ab8,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271015,B,planned_not_executed,,
optional,30,24e1bd6d127137ab58a9,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,8d9717c18b8dfc1bdc12,R3_PREDICTION_ABLATION-b8b2ce1d5cb3395e,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271016,B,planned_not_executed,,
optional,30,f6e5f8902b431cd02b77,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,1524214d3c193b0331ef,R3_PREDICTION_ABLATION-65c81ef6ed580092,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271017,B,planned_not_executed,,
optional,30,900da2ef94c845894cbd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,ecd62dc5939adcf20714,R3_PREDICTION_ABLATION-f99933fc22c9253f,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271018,B,planned_not_executed,,
optional,30,18900140590faafa9105,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c42b9510bfa1938ffa4f,R3_PREDICTION_ABLATION-ed8ac658a6827cc5,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271019,B,planned_not_executed,,
optional,30,9ab3a4ae1353ba266601,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,30,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,fcf7376f30fa047196b7,R3_PREDICTION_ABLATION-938b1768b3ddf34a,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271020,B,planned_not_executed,,
optional,30,552567c1cad5dabe8765,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,43d1a80f0b70efa32cb0,R3_PREDICTION_ABLATION-8687c355cf00df4d,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271001,B,planned_not_executed,,
optional,30,f7598bb5ef3553907bd4,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c50fcfcabc6dad9d1bae,R3_PREDICTION_ABLATION-1b1d53ce72d97a12,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271002,B,planned_not_executed,,
optional,30,2e64de2554d4fdac3894,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,b257174253909caef855,R3_PREDICTION_ABLATION-f01f91f8f63536b2,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271003,B,planned_not_executed,,
optional,30,180906f2425681e6408d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,4b73a2b0bb1212373ada,R3_PREDICTION_ABLATION-6927d1640d64b583,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271004,B,planned_not_executed,,
optional,30,6c9a6e7006484e832c7c,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,377da47a3186dfe4f884,R3_PREDICTION_ABLATION-a85de925423775eb,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271005,B,planned_not_executed,,
optional,30,bf22a0b5f5e0edf53f09,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,aae8f65eec7e4966c131,R3_PREDICTION_ABLATION-a5d213bf99d7be76,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271006,B,planned_not_executed,,
optional,30,2dda3bb1f28b5ae2eccd,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,e3141a622578b6f3f1c1,R3_PREDICTION_ABLATION-cc70e77fa3fe67f6,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271007,B,planned_not_executed,,
optional,30,625b4de7347ec8bc2be1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,b4d16b9041d2abdbe65d,R3_PREDICTION_ABLATION-e4ee6c008ecb5c9d,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271008,B,planned_not_executed,,
optional,30,c52a4f68152164021e9d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,d97d42aa5310e7cfb5a9,R3_PREDICTION_ABLATION-b4d8bb71b039c8a0,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271009,B,planned_not_executed,,
optional,30,7710df45a5d3efe4dee0,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,d9bdeab6e0be6f1dec92,R3_PREDICTION_ABLATION-805f8309f7e2ab33,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271010,B,planned_not_executed,,
optional,30,3881edd1fe48d89f3c8f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,e19d026bae895e893fd2,R3_PREDICTION_ABLATION-3d320fccb48857ae,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271011,B,planned_not_executed,,
optional,30,1bba004b5f3a49017d82,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,cd6c788548f633d74be0,R3_PREDICTION_ABLATION-b64858ecc553617e,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271012,B,planned_not_executed,,
optional,30,126ecd215a503c3e8d1d,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,05098fdf7730ac9546ef,R3_PREDICTION_ABLATION-4648f2a741e23ab6,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271013,B,planned_not_executed,,
optional,30,4c5e24d68534b47e56af,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,8a84741aad4875471b3f,R3_PREDICTION_ABLATION-32ae396c55dbbc74,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271014,B,planned_not_executed,,
optional,30,144f309faf8fe78d980a,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,b2795bd34bd7df63687e,R3_PREDICTION_ABLATION-88f93703e67dc885,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271015,B,planned_not_executed,,
optional,30,a505dab13cddc31bb2c2,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c0c07993cb1e74064534,R3_PREDICTION_ABLATION-7883c033544a48ae,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271016,B,planned_not_executed,,
optional,30,bb1842d9d572f337dcf1,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,dd8dba4f5018a20f38b0,R3_PREDICTION_ABLATION-0f2d7f36077f5d13,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271017,B,planned_not_executed,,
optional,30,088eef262cd63a883e60,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,a80d9b6395713f1d6822,R3_PREDICTION_ABLATION-df875b8651d5aabf,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271018,B,planned_not_executed,,
optional,30,607d5a3169b119bfc819,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,ec2e1accb2a9ad915c58,R3_PREDICTION_ABLATION-0ae05ba53299e1c7,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271019,B,planned_not_executed,,
optional,30,daeebed5e224ce2e80c8,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,527f6ed0373b2e071cde,R3_PREDICTION_ABLATION-42607fd522bfd633,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271020,B,planned_not_executed,,
optional,30,552567c1cad5dabe8765,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,43d1a80f0b70efa32cb0,R3_PREDICTION_ABLATION-e00dc902b2decbe6,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271001,B,planned_not_executed,,
optional,30,f7598bb5ef3553907bd4,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,R3_PREDICTION_ABLATION,60,,,,X_FULL_NO_HANDOFF_ETA,ASYNC_EMULATED,7167c7bcd8fc712fb3c9babb4964e4332d3c26f95968123ca8135baeb1d7e9b7,c50fcfcabc6dad9d1bae,R3_PREDICTION_ABLATION-9b0e5f2bdb753f7a,SCRIPTED_V1,,,pending_implementation_and_freeze,H_B,H_B,20271002,B,planned_not_executed,,
